date,time,longitude,latitude,attack_type,location_description,nearest_country,eez_country,shore_distance,shore_longitude,shore_latitude,attack_description,vessel_name,vessel_type,vessel_status,data_source
13-04-2009,NA,48.25,12.9,Hijacked,Gulf of Aden,YEM,YEM,118.4697861,48.18873132,13.96914297,NA,Irene E.M.,NA,Steaming,mappingpiracy
14-04-2009,NA,48.3333,-3.75,Attempted,"About 380NM SE of Mogadishu, Somalia",SYC,NA,584.8137724,53.33399499,-5.420179946,NA,Safmarine Asia,NA,Steaming,mappingpiracy
14-04-2009,NA,47.6333,2.2667,Hijacked,"About 100NM East of Mogadishu, Soalia",SOM,SOM,138.9207074,46.83423913,3.232489325,NA,Sea Horse,NA,Steaming,mappingpiracy
14-04-2009,NA,46.4167,-2.6833,Attempted,Off Southern Somalia,SOM,NA,488.6616689,43.28549238,0.414984442,NA,Liberty Sun,NA,Steaming,mappingpiracy
17-04-2009,NA,47.8167,12.85,Attempted,Gulf of Aden,YEM,YEM,99.92802633,47.39820397,13.65485261,NA,Puma,NA,Steaming,mappingpiracy
18-04-2009,NA,56.8,-2.75,Hijacked,Off Southern Somalia,SYC,SYC,171.215447,55.65967858,-3.791110935,NA,Pompei,NA,Steaming,mappingpiracy
18-04-2009,NA,45.75,12.2333,Attempted,Gulf of Aden,YEM,YEM,95.23291963,45.05860436,12.76203034,NA,Handytankers Magic,NA,Steaming,mappingpiracy
18-04-2009,NA,46.495,12.305,Attempted,Gulf of Aden,YEM,YEM,122.6108608,46.52003014,13.41303132,NA,Front Ardenne,NA,Steaming,mappingpiracy
18-04-2009,NA,47.6446,12.5182,Hijacked,International waters of Gulf of Aden,YEM,YEM,128.5568691,47.39820397,13.65485261,NA,Afraaf,NA,Steaming,mappingpiracy
18-04-2009,NA,47.6446,12.5182,Hijacked,International waters of Gulf of Aden,YEM,YEM,128.5568691,47.39820397,13.65485261,NA,Farei Ali,NA,Steaming,mappingpiracy
19-04-2009,NA,3.3617,3.4817,Boarding,"Berth No. 1, Tin Can Island Terminal, Lagos Port, Nigeria",NGA,NGA,278.1647546,5.566905144,4.675238348,NA,Aristeas P,NA,Berthed,mappingpiracy
20-04-2009,NA,47.6817,13.2483,Attempted,Gulf of Aden,YEM,YEM,54.45615778,47.39820397,13.65485261,NA,Atlantica,NA,Steaming,mappingpiracy
20-04-2009,NA,6.125,4,Boarding,"30NM Off Onne, Nigeria",NGA,NGA,30.12615932,6.112803582,4.272162177,NA,Aleyna Mercan,NA,Steaming,mappingpiracy
20-04-2009,NA,47.7917,12.725,Attempted,Gulf of Aden,YEM,YEM,111.3643448,47.39820397,13.65485261,NA,New Legend Honor,NA,Steaming,mappingpiracy
20-04-2009,NA,105.2867,3.0833,Boarding,"Off Pulau Mangkai, South China Sea",IDN,IDN,44.64358956,105.6818954,3.011460679,NA,Quds,NA,Steaming,mappingpiracy
21-04-2009,NA,39.35,-6.7667,Boarding,"Dar Es Salaam Anchorage, Tanzania",TZA,TZA,6.639455418,39.32650801,-6.821954034,NA,Gotland Carolina,NA,Anchored,mappingpiracy
